"x"	"y"	"z"	"r"	"g"	"b"	"a"
"484"	-0.193151	0.0628704	0.564516	144	126	83	255
"485"	-0.190347	0.0621251	0.560356	158	140	97	255
"486"	-0.187564	0.0613822	0.556198	147	130	90	255
"487"	-0.16029	0.0535966	0.510643	161	147	104	255
"488"	-0.157002	0.0522689	0.50145	127	110	70	255
"489"	-0.153616	0.0508245	0.491251	112	95	57	255
"490"	-0.150138	0.0492643	0.480045	154	139	102	255
"491"	-0.148135	0.0489274	0.478934	122	109	72	255
"492"	-0.146415	0.0488337	0.479841	154	142	113	255
"493"	-0.144552	0.0486183	0.479739	140	128	99	255
"494"	-0.143758	0.0493686	0.487706	128	116	87	255
"495"	-0.129698	0.0524784	0.532	159	146	108	255
"496"	-0.12717	0.0516592	0.526854	161	143	107	255
"497"	-0.125073	0.0513111	0.525738	92	74	38	255
"498"	-0.114387	0.0516508	0.540174	156	146	105	255
"499"	-0.111775	0.050611	0.533021	155	144	111	255
"500"	-0.109519	0.0500335	0.529893	143	131	100	255
"501"	-0.198862	0.0610009	0.560825	158	143	96	255
"502"	-0.196416	0.0605129	0.558688	160	142	98	255
"503"	-0.195105	0.0607714	0.562622	157	136	94	255
"504"	-0.193588	0.0609035	0.565543	137	116	74	255
"505"	-0.191508	0.060663	0.565429	152	134	91	255
"506"	-0.188531	0.0598059	0.560259	153	137	103	255
"507"	-0.16083	0.0518849	0.512677	162	145	105	255
"508"	-0.157684	0.0507007	0.504493	157	142	104	255
"509"	-0.154728	0.0496409	0.497322	97	82	44	255
"510"	-0.150797	0.0477506	0.483087	156	141	104	255
"511"	-0.14836	0.0470585	0.478948	129	118	83	255
"512"	-0.146501	0.0468433	0.478846	102	93	63	255
"513"	-0.145051	0.0469831	0.481771	97	88	58	255
"514"	-0.127515	0.0497711	0.527876	157	142	104	255
"515"	-0.125212	0.0491966	0.524746	132	117	80	255
"516"	-0.122826	0.0485099	0.52061	114	99	61	255
"517"	-0.114376	0.0492722	0.537171	156	146	111	255
"518"	-0.112018	0.0485884	0.533036	152	140	111	255
"519"	-0.109921	0.0482425	0.53192	136	124	95	255
"520"	-0.197808	0.0591694	0.564775	155	139	95	255
"521"	-0.195731	0.058929	0.564661	156	138	95	255
"522"	-0.193469	0.0585675	0.563536	124	106	63	255
"523"	-0.191942	0.0586901	0.566456	137	120	80	255
"524"	-0.1895	0.0582079	0.56432	150	136	103	255
"525"	-0.169463	0.0501007	0.50514	159	144	97	255
"526"	-0.167212	0.0496406	0.503014	156	142	98	255
"527"	-0.161065	0.0499273	0.512692	161	144	104	255
"528"	-0.158367	0.049116	0.507537	156	142	101	255
"529"	-0.156286	0.0487754	0.506422	98	84	43	255
"530"	-0.149011	0.0455381	0.481989	151	140	105	255
"531"	-0.146865	0.04509	0.479869	127	118	87	255
"532"	-0.145824	0.0455682	0.48582	112	103	73	255
"533"	-0.126501	0.0464226	0.515806	157	144	106	255
"534"	-0.125859	0.0476452	0.528789	159	146	108	255
"535"	-0.12366	0.0471906	0.526666	115	102	64	255
"536"	-0.116824	0.0476941	0.53931	154	144	107	255
"537"	-0.114362	0.0469095	0.534168	154	143	110	255
"538"	-0.112094	0.0463468	0.531039	153	141	112	255
"539"	-0.109199	0.0449132	0.519865	124	112	83	255
"540"	-0.196547	0.0571946	0.567712	155	141	97	255
"541"	-0.193535	0.0563606	0.56254	149	137	96	255
"542"	-0.191464	0.0561207	0.562426	148	137	99	255
"543"	-0.189752	0.0561166	0.564335	150	139	108	255
"544"	-0.169029	0.0476997	0.501113	159	144	97	255
"545"	-0.166461	0.047014	0.496966	159	139	95	255
"546"	-0.165364	0.0473724	0.501914	155	135	91	255
"547"	-0.158752	0.0472861	0.508561	158	141	101	255
"548"	-0.156668	0.0469477	0.507446	113	98	60	255
"549"	-0.149522	0.0438878	0.484022	154	143	106	255
"550"	-0.14737	0.0434444	0.481901	153	143	108	255
"551"	-0.14605	0.0436798	0.485835	63	52	29	255
"552"	-0.145382	0.0444758	0.494811	44	32	13	255
"553"	-0.125896	0.0454188	0.52679	155	143	100	255
"554"	-0.123701	0.04497	0.524667	131	117	74	255
"555"	-0.122001	0.0450637	0.527578	115	101	60	255
"556"	-0.118185	0.0448147	0.529372	155	142	105	255
"557"	-0.116713	0.0452258	0.5353	155	143	110	255
"558"	-0.114347	0.0445629	0.531165	152	140	111	255
"559"	-0.112252	0.0442225	0.530049	127	115	86	255
"560"	-0.197741	0.0556761	0.572786	153	142	97	255
"561"	-0.193786	0.0542747	0.562555	151	139	98	255
"562"	-0.191348	0.0538036	0.560419	146	135	98	255
"563"	-0.189823	0.0539099	0.56334	161	149	120	255
"564"	-0.169762	0.0461156	0.504159	158	143	96	255
"565"	-0.166691	0.0450996	0.496981	150	139	94	255
"566"	-0.16495	0.0449923	0.497887	139	121	77	255
"567"	-0.159589	0.0457859	0.512615	158	141	101	255
"568"	-0.15705	0.0451144	0.50847	134	119	81	255
"569"	-0.152057	0.0425554	0.487167	117	102	64	255
"570"	-0.150605	0.0426701	0.490092	153	143	100	255
"571"	-0.148436	0.04223	0.48797	151	143	99	255
"572"	-0.146277	0.0417912	0.485849	95	86	53	255
"573"	-0.145207	0.042233	0.491799	65	56	23	255
"574"	-0.125316	0.0425657	0.518749	158	144	101	255
"575"	-0.123541	0.0425482	0.520655	159	143	100	255
"576"	-0.12195	0.0427405	0.524573	122	106	63	255
"577"	-0.120715	0.0433513	0.532517	138	124	83	255
"578"	-0.118977	0.0434322	0.535426	162	147	110	255
"579"	-0.116778	0.0429881	0.533303	147	135	104	255
"580"	-0.114416	0.0423365	0.529168	114	102	73	255
"581"	-0.112075	0.0416874	0.525034	109	97	68	255
"582"	-0.113953	0.0517093	0.629284	119	107	78	255
"583"	-0.194594	0.0525281	0.565606	155	143	100	255
"584"	-0.191598	0.0517229	0.560435	148	137	99	255
"585"	-0.189712	0.0515958	0.561333	135	126	96	255
"586"	-0.168656	0.0432947	0.496089	159	143	99	255
"587"	-0.167085	0.0432958	0.498006	159	143	100	255
"588"	-0.16518	0.0430749	0.497901	138	121	81	255
"589"	-0.160278	0.0441549	0.515659	160	145	107	255
"590"	-0.157729	0.0434931	0.511513	155	140	102	255
"591"	-0.155055	0.0427253	0.50636	74	60	19	255
"592"	-0.151406	0.0412034	0.494143	153	140	102	255
"593"	-0.149225	0.0407674	0.492021	151	140	107	255
"594"	-0.147055	0.0403326	0.489899	119	110	79	255
"595"	-0.145706	0.0405424	0.493831	77	63	43	255
"596"	-0.126261	0.0395673	0.506786	159	145	101	255
"597"	-0.124422	0.0394452	0.507686	162	146	102	255
"598"	-0.123179	0.0399415	0.514628	161	143	99	255
"599"	-0.121995	0.0405362	0.522575	150	132	89	255
"600"	-0.120957	0.041331	0.532532	147	120	81	255
"601"	-0.11922	0.0414037	0.535441	145	123	87	255
"602"	-0.117378	0.0413725	0.537343	88	75	52	255
"603"	-0.11509	0.040832	0.534214	103	91	64	255
"604"	-0.196896	0.0516486	0.57675	149	138	93	255
"605"	-0.192583	0.0500825	0.564496	151	141	100	255
"606"	-0.190324	0.0497317	0.563371	143	135	100	255
"607"	-0.191816	0.0516812	0.583481	138	130	95	255
"608"	-0.184445	0.0492275	0.565052	142	131	98	255
"609"	-0.181342	0.0483347	0.558874	156	140	97	255
"610"	-0.173243	0.0441977	0.522379	149	133	89	255
"611"	-0.16814	0.0419182	0.503073	157	141	98	255
"612"	-0.165735	0.0413727	0.499937	156	141	103	255
"613"	-0.163983	0.0412584	0.500842	145	132	94	255
"614"	-0.160817	0.0424011	0.517693	157	144	106	255
"615"	-0.15841	0.0418555	0.514557	157	142	104	255
"616"	-0.155581	0.0409943	0.508393	85	71	30	255
"617"	-0.151922	0.039504	0.496176	145	132	94	255
"618"	-0.149876	0.0391778	0.495062	150	142	98	255
"619"	-0.147559	0.0386426	0.491931	111	102	69	255
"620"	-0.146342	0.0389453	0.496872	76	67	37	255
"621"	-0.126283	0.0374153	0.504786	157	143	99	255
"622"	-0.124243	0.0370895	0.503673	162	147	100	255
"623"	-0.122812	0.037367	0.508601	152	136	92	255
"624"	-0.12194	0.0382424	0.519569	130	116	65	255
"625"	-0.121389	0.0395102	0.534561	121	109	57	255
"626"	-0.119833	0.0397731	0.539482	90	77	39	255
"627"	-0.118967	0.0408266	0.552454	90	75	45	255
"628"	-0.117422	0.0411796	0.558377	55	44	21	255
"629"	-0.115186	0.0480215	0.638369	119	107	78	255
"630"	-0.192833	0.0479906	0.564512	150	140	99	255
"631"	-0.190575	0.0476424	0.563387	146	136	101	255
"632"	-0.190644	0.0486833	0.575408	135	126	95	255
"633"	-0.190824	0.0498233	0.588436	127	118	87	255
"634"	-0.18487	0.0472386	0.566079	140	129	96	255
"635"	-0.182103	0.0465732	0.561922	154	140	97	255
"636"	-0.177511	0.0447491	0.546649	150	135	88	255
"637"	-0.166616	0.0398694	0.503992	153	140	102	255
"638"	-0.164534	0.0395418	0.502877	142	131	94	255
"639"	-0.158944	0.0400981	0.516591	152	137	99	255
"640"	-0.156107	0.0392524	0.510427	121	107	64	255
"641"	-0.152439	0.0377937	0.498209	139	127	86	255
"642"	-0.150388	0.0374695	0.497095	152	144	100	255
"643"	-0.148203	0.0370437	0.494973	111	102	69	255
"644"	-0.146979	0.0373319	0.499913	77	68	38	255
"645"	-0.144397	0.0366017	0.494764	60	48	19	255
"646"	-0.126834	0.0357659	0.507822	157	145	102	255
"647"	-0.124269	0.0349513	0.501673	158	144	101	255
"648"	-0.122038	0.0344337	0.498547	110	96	55	255
"649"	-0.122109	0.0379698	0.539609	103	92	45	255
"650"	-0.120819	0.038508	0.54755	101	90	53	255
"651"	-0.121377	0.0410681	0.576622	101	90	53	255
"652"	-0.120992	0.0427441	0.596629	62	50	23	255
"653"	-0.193084	0.0458985	0.564528	149	139	98	255
"654"	-0.191007	0.0456574	0.564414	148	137	104	255
"655"	-0.190183	0.0461449	0.571379	138	129	98	255
"656"	-0.191436	0.0478738	0.590475	130	121	90	255
"657"	-0.185468	0.0453476	0.568117	137	128	95	255
"658"	-0.182696	0.0446923	0.563959	151	141	106	255
"659"	-0.167662	0.0384467	0.509059	153	139	96	255
"660"	-0.165086	0.0378143	0.504912	154	141	103	255
"661"	-0.15933	0.0382291	0.517615	153	139	98	255
"662"	-0.156342	0.0372987	0.510441	135	121	78	255
"663"	-0.152814	0.0359724	0.499233	126	114	71	255
"664"	-0.150901	0.0357502	0.499128	153	142	104	255
"665"	-0.14871	0.035329	0.497005	113	104	73	255
"666"	-0.14721	0.0354047	0.499927	85	76	46	255
"667"	-0.14556	0.0353797	0.50184	71	62	32	255
"668"	-0.127174	0.0339087	0.508844	154	141	103	255
"669"	-0.124708	0.0332052	0.503702	153	142	104	255
"670"	-0.122448	0.0360244	0.540631	147	135	106	255
"671"	-0.120879	0.0362582	0.545552	113	103	76	255
"672"	-0.120639	0.0378961	0.565568	90	80	53	255
"673"	-0.12257	0.0419525	0.611739	113	103	76	255
"674"	-0.115584	0.0432208	0.636392	160	149	118	255
"675"	-0.19352	0.0439084	0.565555	151	141	100	255
"676"	-0.191622	0.0437685	0.566453	147	136	103	255
"677"	-0.190436	0.0440336	0.571395	142	133	102	255
"678"	-0.190105	0.0448011	0.581391	123	114	81	255
"679"	-0.185721	0.043244	0.568132	139	130	99	255
"680"	-0.183118	0.0426999	0.564986	149	140	101	255
"681"	-0.166263	0.0355036	0.49897	152	140	97	255
"682"	-0.16564	0.0360758	0.506947	151	139	98	255
"683"	-0.164025	0.0360494	0.508861	145	133	92	255
"684"	-0.160016	0.0365505	0.520659	154	142	101	255
"685"	-0.156723	0.0354426	0.511466	157	143	102	255
"686"	-0.153189	0.0341455	0.500256	89	79	38	255
"687"	-0.151273	0.0339228	0.500152	144	134	97	255
"688"	-0.149218	0.0336034	0.499038	136	127	94	255
"689"	-0.147714	0.0336702	0.501959	86	77	47	255
"690"	-0.146059	0.033639	0.503872	70	61	31	255
"691"	-0.126874	0.031488	0.503822	152	141	103	255
"692"	-0.12494	0.0312629	0.503717	146	135	98	255
"693"	-0.122981	0.0342569	0.543666	124	114	87	255
"694"	-0.120938	0.034019	0.543555	72	64	39	255
"695"	-0.118805	0.0336899	0.542436	47	37	20	255
"696"	-0.116236	0.0390287	0.612396	153	145	101	255
"697"	-0.115318	0.0402909	0.62937	153	144	97	255
"698"	-0.194511	0.0422107	0.569617	150	138	95	255
"699"	-0.192602	0.0420668	0.570514	149	139	98	255
"700"	-0.190868	0.0420208	0.572422	143	132	101	255
"701"	-0.1893	0.042072	0.57534	120	109	76	255
"702"	-0.185972	0.0411403	0.568148	136	127	96	255
"703"	-0.183369	0.0406041	0.565001	148	137	104	255
"704"	-0.166194	0.0343263	0.508982	153	139	96	255
"705"	-0.164101	0.0340051	0.507866	149	137	94	255
"706"	-0.157399	0.0337708	0.514509	150	140	99	255
"707"	-0.153564	0.032313	0.50128	109	100	61	255
"708"	-0.151788	0.0321843	0.502184	142	132	97	255
"709"	-0.149727	0.0318668	0.50107	132	125	95	255
"710"	-0.148082	0.031831	0.502983	71	63	36	255
"711"	-0.146559	0.0318874	0.505904	74	67	37	255
"712"	-0.129369	0.0300425	0.506965	155	143	100	255
"713"	-0.126892	0.0293649	0.501822	154	142	101	255
"714"	-0.123683	0.0310142	0.527684	113	102	71	255
"715"	-0.123033	0.0320278	0.541668	151	139	110	255
"716"	-0.120902	0.0317017	0.54055	90	81	51	255
"717"	-0.118069	0.0363507	0.604487	126	117	87	255
"718"	-0.117145	0.0374877	0.620459	148	138	103	255
"719"	-0.115358	0.037746	0.62637	159	144	106	255
"720"	-0.195504	0.0404914	0.573679	149	137	94	255
"721"	-0.19322	0.0401506	0.572553	149	139	98	255
"722"	-0.190941	0.0398105	0.571427	144	133	100	255
"723"	-0.189022	0.0396623	0.572323	119	108	75	255
"724"	-0.186224	0.0390365	0.568164	132	121	90	255
"725"	-0.166749	0.0325659	0.511017	150	136	92	255
"726"	-0.164175	0.0319661	0.50687	153	139	96	255
"727"	-0.162868	0.0321144	0.510805	145	133	90	255
"728"	-0.158373	0.0322673	0.519571	147	137	96	255
"729"	-0.154376	0.0307509	0.505332	129	119	82	255
"730"	-0.152162	0.0303431	0.503208	90	81	48	255
"731"	-0.149958	0.0299365	0.501085	119	111	84	255
"732"	-0.148314	0.0298952	0.502997	78	70	45	255
"733"	-0.146926	0.0300341	0.506927	76	68	41	255
"734"	-0.129382	0.0279161	0.504965	154	142	99	255
"735"	-0.127339	0.0276029	0.503852	145	135	94	255
"736"	-0.125613	0.0304795	0.544816	117	107	70	255
"737"	-0.123471	0.0301547	0.543697	153	144	114	255
"738"	-0.121428	0.0299166	0.543585	94	85	55	255
"739"	-0.118501	0.0343036	0.606515	115	106	73	255
"740"	-0.116931	0.0347208	0.614441	152	142	107	255
"741"	-0.114929	0.0347123	0.617336	154	141	103	255
"742"	-0.196128	0.0385624	0.575719	150	139	94	255
"743"	-0.193473	0.0380363	0.572569	147	137	94	255
"744"	-0.190833	0.037512	0.56942	141	131	96	255
"745"	-0.18892	0.0373617	0.570317	122	111	80	255
"746"	-0.187001	0.0372106	0.571213	126	114	85	255
"747"	-0.164725	0.0302048	0.508905	152	141	96	255
"748"	-0.162633	0.029889	0.507789	151	139	96	255
"749"	-0.155044	0.0290778	0.508375	143	133	98	255
"750"	-0.152251	0.0283185	0.502213	98	87	56	255
"751"	-0.150329	0.0280948	0.502108	119	111	84	255
"752"	-0.148682	0.0280477	0.504021	80	71	48	255
"753"	-0.147698	0.0284393	0.510977	87	79	54	255
"754"	-0.132343	0.026795	0.512139	153	143	100	255
"755"	-0.130057	0.0263116	0.50901	154	144	101	255
"756"	-0.126357	0.0288453	0.549866	130	120	85	255
"757"	-0.123813	0.028187	0.544719	142	133	102	255
"758"	-0.121862	0.0280317	0.545614	108	99	69	255
"759"	-0.119016	0.0323274	0.60955	128	119	88	255
"760"	-0.117118	0.032395	0.613452	138	127	94	255
"761"	-0.114885	0.0321342	0.61333	154	141	104	255
"762"	-0.112651	0.0318734	0.613207	142	127	89	255
"763"	-0.196754	0.0366225	0.577758	151	137	93	255
"764"	-0.193359	0.03574	0.570562	147	135	92	255
"765"	-0.190544	0.0351336	0.566402	140	129	96	255
"766"	-0.188283	0.0348007	0.565276	115	106	76	255
"767"	-0.187253	0.0350984	0.571229	122	113	83	255
"768"	-0.165276	0.0284326	0.51094	153	142	95	255
"769"	-0.162866	0.027943	0.507804	154	140	97	255
"770"	-0.154694	0.0267823	0.504352	149	138	103	255
"771"	-0.152196	0.0262129	0.500209	111	100	69	255
"772"	-0.150701	0.0262475	0.503132	102	94	69	255
"773"	-0.149465	0.0264514	0.508071	92	83	60	255
"774"	-0.148607	0.0269081	0.516036	83	74	51	255
"775"	-0.132691	0.0249136	0.513161	151	142	101	255
"776"	-0.130734	0.0246853	0.513054	150	141	100	255
"777"	-0.126804	0.0269402	0.551895	152	142	107	255
"778"	-0.124156	0.0262137	0.545741	142	133	102	255
"779"	-0.122202	0.0260553	0.546636	115	106	75	255
"780"	-0.117385	0.0301534	0.613469	138	127	96	255
"781"	-0.114995	0.0297351	0.611335	154	142	109	255
"782"	-0.112766	0.0294747	0.611213	153	139	105	255
"783"	-0.110245	0.0289019	0.607069	146	132	98	255
"784"	-0.197008	0.0344945	0.577774	147	136	91	255
"785"	-0.193428	0.0335425	0.569566	147	137	94	255
"786"	-0.190794	0.033035	0.566418	138	129	88	255
"787"	-0.188533	0.0327047	0.565292	114	102	85	255
"788"	-0.188032	0.033248	0.574278	123	110	97	255
"789"	-0.163569	0.0262523	0.510849	152	138	95	255
"790"	-0.161936	0.0261957	0.512762	143	129	86	255
"791"	-0.154488	0.0245922	0.501338	152	138	104	255
"792"	-0.152569	0.0243686	0.501233	136	125	94	255
"793"	-0.151213	0.0244779	0.505165	99	89	62	255
"794"	-0.15025	0.0248334	0.512122	93	83	58	255
"795"	-0.149384	0.0252671	0.520086	91	80	57	255
"796"	-0.134999	0.0232552	0.514291	153	144	105	255
"797"	-0.133039	0.0230265	0.514184	152	142	105	255
"798"	-0.127252	0.025024	0.553925	152	142	107	255
"799"	-0.124596	0.024313	0.547771	145	136	103	255
"800"	-0.122543	0.0240732	0.547658	114	105	72	255
"801"	-0.118386	0.0285988	0.622539	145	134	103	255
"802"	-0.115498	0.0277267	0.614369	150	138	105	255
"803"	-0.113033	0.0272381	0.61123	151	139	108	255
"804"	-0.197449	0.0324523	0.578801	152	138	94	255
"805"	-0.193863	0.0315214	0.570593	148	136	93	255
"806"	-0.191226	0.0310216	0.567445	142	132	97	255
"807"	-0.188962	0.0306935	0.566319	120	111	81	255
"808"	-0.163959	0.0243805	0.511873	152	141	96	255
"809"	-0.161552	0.0239074	0.508737	150	136	93	255
"810"	-0.155157	0.0229052	0.504381	149	136	99	255
"811"	-0.153231	0.0226805	0.504276	146	135	102	255
"812"	-0.151868	0.0227779	0.508207	121	109	80	255
"813"	-0.150761	0.0230332	0.514155	93	81	64	255
"814"	-0.149891	0.0234446	0.522119	92	81	58	255
"815"	-0.137552	0.0217482	0.517437	152	142	101	255
"816"	-0.135351	0.0213631	0.515314	151	141	104	255
"817"	-0.127298	0.0227936	0.551926	152	143	104	255
"818"	-0.124744	0.0221748	0.546779	150	140	103	255
"819"	-0.122693	0.0219352	0.546667	120	111	78	255
"820"	-0.115765	0.0254819	0.614386	134	123	88	255
"821"	-0.11307	0.0247823	0.608229	137	125	92	255
"822"	-0.23468	0.0366617	0.61389	61	67	50	255
"823"	-0.232481	0.036405	0.61377	67	66	52	255
"824"	-0.197516	0.0302383	0.577806	148	135	88	255
"825"	-0.194299	0.0294948	0.571621	147	135	92	255
"826"	-0.191658	0.0290026	0.568472	143	135	90	255
"827"	-0.189749	0.0288412	0.569369	123	115	80	255
"828"	-0.162776	0.0217058	0.502797	154	140	96	255
"829"	-0.16194	0.0220377	0.509762	150	136	93	255
"830"	-0.160001	0.0218114	0.509656	121	107	64	255
"831"	-0.155535	0.0210449	0.505405	148	135	98	255
"832"	-0.15375	0.0208979	0.506309	149	137	104	255
"833"	-0.152384	0.0209837	0.51024	141	129	100	255
"834"	-0.151134	0.0211446	0.515179	85	73	54	255
"835"	-0.150265	0.0215338	0.523143	84	74	49	255
"836"	-0.137908	0.0198456	0.51846	150	140	99	255
"837"	-0.135703	0.0194654	0.516336	151	140	103	255
"838"	-0.127646	0.0207932	0.552949	150	141	102	255
"839"	-0.125088	0.0201875	0.547801	149	139	102	255
"840"	-0.123034	0.0199475	0.547689	122	111	78	255
"841"	-0.115873	0.0230957	0.612391	80	69	34	255
"842"	-0.112874	0.0221316	0.602212	108	97	62	255
"843"	-0.291063	0.0375634	0.557894	54	59	55	255
"844"	-0.288708	0.0372283	0.556764	65	66	60	255
"845"	-0.237143	0.0347008	0.614027	58	61	47	255
"846"	-0.23427	0.0341894	0.610865	57	62	51	255
"847"	-0.231857	0.0338489	0.609732	74	70	54	255
"848"	-0.235152	0.0356985	0.634948	80	76	60	255
"849"	-0.19492	0.0275428	0.57366	145	133	90	255
"850"	-0.192273	0.0270579	0.57051	144	137	88	255
"851"	-0.19018	0.0268135	0.570396	127	117	82	255
"852"	-0.162017	0.020009	0.508766	152	138	95	255
"853"	-0.159776	0.0196301	0.506641	143	129	88	255
"854"	-0.155767	0.0191033	0.50542	145	134	97	255
"855"	-0.154126	0.0190289	0.507333	147	139	95	255
"856"	-0.1529	0.0191786	0.512273	138	128	93	255
"857"	-0.151507	0.0192504	0.516202	91	82	52	255
"858"	-0.150093	0.0193195	0.520131	86	74	45	255
"859"	-0.140482	0.0183138	0.521607	150	138	95	255
"860"	-0.138144	0.0178647	0.518475	150	138	95	255
"861"	-0.127691	0.018576	0.55095	152	143	102	255
"862"	-0.125136	0.0179843	0.545803	144	133	100	255
"863"	-0.122896	0.0176051	0.543678	111	100	67	255
"864"	-0.1159	0.0206523	0.60939	95	85	48	255
"865"	-0.112752	0.0195809	0.5972	151	141	104	255
"866"	-0.109891	0.0187188	0.588031	138	124	83	255
"867"	-0.102111	0.0186275	0.601625	157	143	102	255
"868"	-0.292075	0.0353758	0.553946	99	102	98	255
"869"	-0.289096	0.0348586	0.550778	99	100	94	255
"870"	-0.286447	0.0344358	0.54863	96	98	88	255
"871"	-0.235359	0.0317409	0.604918	60	63	51	255
"872"	-0.234759	0.0320616	0.611896	54	58	50	255
"873"	-0.232343	0.0317234	0.610762	65	61	45	255
"874"	-0.233446	0.03269	0.625844	81	77	61	255
"875"	-0.195358	0.0255025	0.574687	145	133	90	255
"876"	-0.192525	0.0249481	0.570526	145	138	90	255
"877"	-0.190431	0.0247035	0.570412	128	118	83	255
"878"	-0.162716	0.0182816	0.511811	148	134	93	255
"879"	-0.160313	0.0178334	0.508675	148	134	93	255
"880"	-0.15644	0.0173807	0.508463	146	135	98	255
"881"	-0.154793	0.0172999	0.510375	146	135	102	255
"882"	-0.15356	0.017435	0.515315	141	130	99	255
"883"	-0.151882	0.0173506	0.517226	99	90	60	255
"884"	-0.150056	0.0171931	0.518128	86	76	49	255
"885"	-0.148091	0.0169634	0.51802	58	46	19	255
"886"	-0.142948	0.0166972	0.523747	153	141	100	255
"887"	-0.140473	0.0161844	0.519606	153	141	98	255
"888"	-0.139103	0.0163034	0.524538	139	127	86	255
